role,player_id,player,n_obs,arima_order,arima_next_forecast
Midfielder,3928,Vicente Iborra,32,"(1, 0, 0)",18.637087022854754
Midfielder,3934,N. El Zhar,38,"(0, 1, 1)",19.252966277168156
Midfielder,4009,M. Lacen,30,"(0, 1, 1)",18.870610763439178
Midfielder,4013,Rub\u00e9n P\u00e9rez,39,"(0, 1, 1)",19.348716844592506
Midfielder,4256,Aleix Vidal,30,"(0, 1, 1)",18.575087512804185
Midfielder,4278,Borja Garc\u00eda,38,"(0, 1, 1)",21.247782463049823
Midfielder,4332,Javi Fuego,38,"(0, 1, 1)",18.18281184291305
Midfielder,4361,Javi Castellano,38,"(0, 1, 1)",14.76884392117169
Midfielder,4362,Momo,37,"(0, 1, 1)",19.600658265048935
Midfielder,4365,Roque Mesa,39,"(0, 1, 1)",18.968030440553463
Midfielder,4375,Vitolo,38,"(0, 1, 1)",19.146375945667796
Midfielder,4488,Sa\u00fal,38,"(0, 1, 1)",18.55030527341032
Midfielder,4511,Pedro Mosquera,38,"(0, 1, 1)",19.02621879842407
Midfielder,4513,D. Cheryshev,42,"(1, 1, 0)",22.35361858375563
Midfielder,4593,Sergio Mora,38,"(0, 1, 1)",18.75177313825152
Midfielder,4911,Jozabed,39,"(0, 1, 1)",19.079666170241786
Midfielder,4969,Tana,35,"(0, 1, 1)",18.43277204450541
Midfielder,5542,Dani Garc\u00eda,38,"(1, 1, 0)",19.382191266739554
Midfielder,5791,Juanpi,25,"(1, 1, 0)",17.250431456189062
Midfielder,7585,Manu Garc\u00eda,38,"(0, 1, 1)",17.97065815698971
Midfielder,7868,A. Oxlade-Chamberlain,36,"(0, 1, 1)",20.717295630187245
Midfielder,7870,A. Ramsey,100,"(1, 1, 0)",20.16947345011712
Midfielder,7899,Oriol Romeu,39,"(1, 1, 0)",18.361558689918844
Midfielder,7906,Juan Mata,38,"(1, 1, 0)",21.81882882083187
Midfielder,7926,Nani,100,"(0, 1, 1)",19.69082341566333
Midfielder,7929,T. Cleverley,23,"(1, 1, 0)",18.868764513154996
Midfielder,7932,D. Fletcher,37,"(1, 1, 0)",18.510184617247873
Midfielder,7934,J. Lingard,48,"(1, 1, 0)",20.271003501648696
Midfielder,7936,P. Pogba,109,"(1, 1, 0)",20.424466060312337
Midfielder,7964,J. Henderson,107,"(0, 1, 1)",20.339907564860063
Midfielder,7965,Lucas Leiva,37,"(1, 0, 0)",19.015686380813037
Midfielder,7967,J. Shelvey,39,"(0, 1, 1)",19.825123566738174
Midfielder,7986,M. Abeid,19,"(0, 1, 1)",17.995141524664454
Midfielder,7988,Y. Cabaye,98,"(0, 1, 1)",18.359203765115574
Midfielder,7989,D. Gosling,37,"(0, 1, 1)",18.260391128076005
Midfielder,8116,N. Redmond,39,"(1, 0, 0)",19.94522635952362
Midfielder,8125,J. Cork,39,"(1, 1, 0)",18.57846711371564
Midfielder,8140,A. Lallana,94,"(0, 1, 1)",18.731319292092103
Midfielder,8143,M. Schneiderlin,39,"(1, 0, 0)",18.887352186449135
Midfielder,8144,J. Ward-Prowse,39,"(1, 1, 0)",14.95789977006492
Midfielder,8200,S. N'Zonzi,47,"(0, 1, 1)",18.7761519959337
Midfielder,8249,M. Fellaini,108,"(0, 1, 1)",19.150571560907917
Midfielder,8284,A. Lennon,37,"(1, 1, 0)",19.07201914036054
Midfielder,8285,J. Livermore,39,"(1, 0, 0)",18.334780283964054
Midfielder,8287,L. Modri\u0107,109,"(0, 1, 1)",19.71976166208446
Midfielder,8290,A. Pritchard,17,"(1, 1, 0)",20.213885796969258
Midfielder,8291,Sandro,15,"(1, 1, 0)",18.166416173046656
Midfielder,8314,G. Barry,26,"(1, 1, 0)",18.20074555798607
Midfielder,8317,David Silva,107,"(0, 1, 1)",19.687256530887495
Midfielder,8319,J. Milner,98,"(0, 1, 1)",18.352575935972293
Midfielder,8323,Denis Su\u00e1rez,39,"(0, 1, 1)",18.92089747312006
Midfielder,8351,A. Surman,39,"(1, 1, 0)",20.49776153556484
Midfielder,8370,C. Brunt,39,"(0, 1, 1)",18.416443846223572
Midfielder,8422,W. Zaha,38,"(1, 0, 0)",20.563761743892986
Midfielder,8464,F. Delph,42,"(1, 1, 0)",19.247734445636056
Midfielder,8471,A. Townsend,38,"(1, 0, 0)",19.4313829982809
Midfielder,8498,A. King,99,"(1, 1, 0)",18.0493454268867
Midfielder,8530,J. McClean,99,"(0, 1, 1)",18.786662116223216
Midfielder,8533,S. Sess\u00e8gnon,20,"(1, 1, 0)",18.828696022648533
Midfielder,8561,M. Noble,39,"(0, 1, 1)",18.972393204734733
Midfielder,8620,M. Diam\u00e9,38,"(1, 1, 0)",18.492699656013254
Midfielder,8623,J. McArthur,37,"(1, 0, 0)",19.105984854451997
Midfielder,8625,V. Moses,44,"(1, 1, 0)",19.742011881365872
Midfielder,8897,J. Hogg,34,"(1, 0, 0)",18.197431505121795
Midfielder,8925,A. Westwood,37,"(0, 1, 1)",18.179632883296712
Midfielder,8959,J. Stanislas,26,"(1, 0, 0)",19.034545272689556
Midfielder,8976,T. Carroll,39,"(0, 1, 1)",19.158264378894025
Midfielder,8980,J. Hendrick,99,"(0, 1, 1)",18.98326862740823
Midfielder,8981,W. Hughes,28,"(1, 0, 0)",18.48814050270413
Midfielder,9080,A. Taarabt,31,"(1, 1, 0)",20.439081934915563
Midfielder,9194,Y. Bolasie,19,"(0, 1, 1)",19.707807098328736
Midfielder,9227,M. Ritchie,39,"(1, 1, 0)",19.273343248141426
Midfielder,9283,H. Arter,21,"(1, 1, 0)",18.007262280355498
Midfielder,9293,M. Pugh,35,"(1, 0, 0)",20.36713034993076
Midfielder,9414,M. Phillips,38,"(1, 0, 0)",20.238745074450094
Midfielder,9419,T. Ince,36,"(0, 1, 1)",19.541897346201925
Midfielder,9623,R. Brady,77,"(0, 1, 1)",21.052371251714984
Midfielder,9739,J. Ibe,38,"(1, 0, 0)",18.799168707620552
Midfielder,10252,S. Clucas,37,"(1, 1, 0)",18.75441468529872
Midfielder,11152,M. Demb\u00e9l\u00e9,108,"(0, 1, 1)",19.16514913682837
Midfielder,11294,S. Arfield,25,"(1, 1, 0)",18.20330516986864
Midfielder,13484,D. Alli,109,"(0, 1, 1)",19.08126877639455
Midfielder,14692,P. Bargfrede,38,"(1, 1, 0)",18.35069362398673
Midfielder,14696,Z. Junuzovi\u0107,99,"(0, 1, 1)",19.561844743856796
Midfielder,14706,A. Hunt,38,"(1, 0, 0)",18.938786773196206
Midfielder,14722,Luiz Gustavo,40,"(1, 1, 0)",19.108751739438745
Midfielder,14723,T. Kroos,106,"(0, 1, 1)",20.275363280048715
Midfielder,14726,F. Rib\u00e9ry,34,"(1, 1, 0)",18.989242930815905
Midfielder,14727,A. Robben,34,"(1, 1, 0)",19.589248315253844
Midfielder,14754,C. Gentner,38,"(1, 1, 0)",18.83494620062854
Midfielder,14770,G. Castro,31,"(1, 1, 0)",18.34012097792179
Midfielder,14781,L. Bender,32,"(1, 1, 0)",19.405511738037884
Midfielder,14786,K. Bellarabi,38,"(1, 1, 0)",19.686743264487326
Midfielder,14802,M. Bakalorz,38,"(1, 0, 0)",18.364382343291656
Midfielder,14804,J. B\u0142aszczykowski,100,"(1, 1, 0)",20.030005136962057
Midfielder,14806,M. G\u00f6tze,98,"(0, 1, 1)",19.886096344501162
Midfielder,14808,\u0130. G\u00fcndo\u011fan,35,"(1, 1, 0)",21.033705309552023
Midfielder,14812,I. Peri\u0161i\u0107,109,"(1, 0, 0)",20.20802627849159
Midfielder,14816,S. Kagawa,45,"(0, 1, 1)",18.83368925422381
Midfielder,14836,T. Inui,45,"(1, 1, 0)",18.75437421700869
Midfielder,14838,C. Kramer,36,"(1, 1, 0)",18.811830868947297
Midfielder,14862,J. Draxler,105,"(0, 1, 1)",18.59696707268055
Midfielder,14863,M. H\u00f6ger,35,"(1, 0, 0)",18.786125855263794
Midfielder,14864,L. Holtby,37,"(0, 1, 1)",20.878125858749026
Midfielder,14866,Jurado,38,"(0, 1, 1)",18.587954789132013
Midfielder,14903,T. Rinc\u00f3n,38,"(1, 1, 0)",18.587813092627087
Midfielder,14905,P. Skjelbred,38,"(1, 0, 0)",18.77095289764133
Midfielder,14929,M. Hasebe,45,"(1, 1, 0)",20.55341358377213
Midfielder,14938,M. Arnold,38,"(0, 1, 1)",18.094747244680875
Midfielder,14989,D. Caligiuri,37,"(1, 1, 0)",20.170319068912804
Midfielder,14997,J. Schmid,38,"(1, 0, 0)",18.87505689709739
Midfielder,14998,J. Schuster,36,"(1, 1, 0)",18.7605201286984
Midfielder,15012,H. Nordtveit,36,"(1, 0, 0)",18.728675533233123
Midfielder,15018,P. Herrmann,33,"(1, 1, 0)",20.330364807939407
Midfielder,15129,D. Didavi,35,"(1, 0, 0)",19.671750531110643
Midfielder,15131,M. Frantz,37,"(1, 1, 0)",18.920088378596205
Midfielder,15141,A. Esswein,34,"(1, 1, 0)",19.555979878743123
Midfielder,15191,Y. Mall\u0131,99,"(0, 1, 1)",20.70619729671084
Midfielder,15194,M. Risse,37,"(1, 1, 0)",20.42929012344926
Midfielder,15253,M. Lehmann,25,"(1, 1, 0)",18.722331756682248
Midfielder,15256,P. Schwegler,36,"(1, 1, 0)",19.233052151019244
Midfielder,15276,M. Weiser,34,"(1, 1, 0)",19.50842299599812
Midfielder,15278,C. Clemens,37,"(0, 1, 1)",20.438605698968694
Midfielder,15317,L. Bittencourt,36,"(1, 1, 0)",21.07786263309115
Midfielder,15430,N. H\u00f6fler,37,"(1, 1, 0)",18.614261932837856
Midfielder,15456,F. Klaus,33,"(1, 1, 0)",19.53626054829543
Midfielder,15487,J. Haberer,37,"(1, 1, 0)",18.67640950383934
Midfielder,15524,H. \u00c7alhano\u011flu,101,"(1, 1, 0)",19.793787974766925
Midfielder,15526,P. Gro\u00df,39,"(0, 1, 1)",18.081070323280827
Midfielder,15695,M. Heller,35,"(1, 1, 0)",20.02949920425632
Midfielder,15777,D. Baier,38,"(1, 0, 0)",21.155760922741763
Midfielder,15781,Ja-Cheol Koo,44,"(1, 1, 0)",18.771368052236188
Midfielder,15782,J. Mor\u00e1vek,35,"(1, 1, 0)",18.490440326527864
Midfielder,15811,S. Rudy,39,"(1, 1, 0)",18.975717229151602
Midfielder,15823,D. Williams,30,"(0, 1, 1)",17.946450223919378
Midfielder,15937,D. Demme,36,"(1, 1, 0)",19.943483643287863
Midfielder,15942,L. Rupp,35,"(0, 1, 1)",19.86514239934733
Midfielder,16027,F. Bartels,16,"(1, 1, 0)",19.77671542160923
Midfielder,16110,K. Kampl,38,"(1, 1, 0)",21.966182922750434
Midfielder,16303,D. Latza,35,"(1, 1, 0)",18.88307914945246
Midfielder,16432,Caiuby,38,"(1, 0, 0)",19.63003281324932
Midfielder,16826,R. Khedira,37,"(1, 0, 0)",18.626109539402442
Midfielder,17136,J. Gondorf,38,"(1, 0, 0)",18.07417429900916
Midfielder,18550,E. Can,88,"(0, 1, 1)",19.53823373667911
Midfielder,18591,J. Hofmann,37,"(1, 1, 0)",18.64898756575942
Midfielder,20401,A. Aquilani,33,"(1, 1, 0)",19.536703377161217
Midfielder,20402,K. Boateng,37,"(1, 1, 0)",19.358967814039758
Midfielder,20403,S. Calvano,20,"(1, 1, 0)",19.098530439509346
Midfielder,20404,B. Cristante,37,"(1, 1, 0)",18.842766884158824
Midfielder,20414,M. Valoti,36,"(1, 1, 0)",18.477346488986637
Midfielder,20441,E. Lamela,24,"(1, 1, 0)",18.71081215032649
Midfielder,20443,M. Pjani\u0107,39,"(1, 1, 0)",18.504545089711375
Midfielder,20446,V. Verre,32,"(1, 1, 0)",20.1816345028515
Midfielder,20448,F. Viviani,34,"(0, 1, 1)",20.851596230028303
Midfielder,20468,E. Giaccherini,100,"(0, 1, 1)",20.09262739198659
Midfielder,20470,C. Marchisio,38,"(0, 1, 1)",20.71676837012133
Midfielder,20472,S. Padoin,39,"(0, 1, 1)",18.12986186051363
Midfielder,20475,A. Vidal,30,"(1, 1, 0)",19.194388181261406
Midfielder,20529,A. Poli,38,"(1, 1, 0)",18.918981068748767
Midfielder,20556,A. Candreva,100,"(0, 1, 1)",19.679056094979
Midfielder,20561,S. Luli\u0107,37,"(1, 0, 0)",19.184719388219527
Midfielder,20588,K. Asamoah,33,"(1, 1, 0)",19.321964894371128
Midfielder,20591,G. Fernandes,100,"(0, 1, 1)",18.166170238416044
Midfielder,20593,R. Pereyra,39,"(1, 1, 0)",19.98244526871567
Midfielder,20620,Pedro Obiang,23,"(0, 1, 1)",19.67827356706417
Midfielder,20623,R. Soriano,30,"(0, 1, 1)",19.773199551941133
Midfielder,20653,P. Hetemaj,38,"(0, 1, 1)",19.160406050160184
Midfielder,20655,L. Rigoni,29,"(1, 1, 0)",19.77326533242055
Midfielder,20685,R. Krhin,33,"(0, 1, 1)",18.918296449003105
Midfielder,20689,G. Ram\u00edrez,39,"(1, 1, 0)",18.928429914368653
Midfielder,20749,A. Bertolacci,38,"(0, 1, 1)",19.30923974085859
Midfielder,20751,J. Cuadrado,45,"(1, 1, 0)",19.93678276358256
Midfielder,20815,A. Barberis,38,"(0, 1, 1)",20.020302905730052
Midfielder,20816,\u00c9. Barreto,36,"(0, 1, 1)",19.06311538066821
Midfielder,20823,F. V\u00e1zquez,34,"(0, 1, 1)",18.83961415165442
Midfielder,20845,G. Bonaventura,36,"(0, 1, 1)",19.2761716356815
Midfielder,20850,L. Cigarini,37,"(0, 1, 1)",19.36485199414439
Midfielder,20876,A. Ekdal,108,"(0, 1, 1)",18.662575352953773
Midfielder,20879,R. Nainggolan,99,"(0, 1, 1)",19.097798169328282
Midfielder,20911,P. Schiattarella,37,"(0, 1, 1)",18.42021636447825
Midfielder,20935,R\u00f4mulo,39,"(1, 1, 0)",19.355274294194817
Midfielder,20938,V. Behrami,107,"(1, 1, 0)",18.26943866523812
Midfielder,20943,R. Montolivo,35,"(0, 1, 1)",19.010309579331587
Midfielder,21019,M. Valdifiori,27,"(1, 1, 0)",18.269305833492112
Midfielder,21025,R. Saponara,33,"(1, 1, 0)",19.272434031127407
Midfielder,21169,B. D\u017eemaili,107,"(0, 1, 1)",19.462156702225247
Midfielder,21171,M. Ham\u0161\u00edk,101,"(1, 1, 0)",19.306393952882093
Midfielder,21288,Miguel Veloso,37,"(1, 1, 0)",19.2219122022031
Midfielder,21291,V. Birsa,38,"(0, 1, 1)",20.75169254501777
Midfielder,21314,E. Hallfre\u00f0sson,104,"(0, 1, 1)",18.393778980392756
Midfielder,21315,Jorginho,38,"(1, 0, 0)",18.953167393730162
Midfielder,21350,M. Parolo,96,"(0, 1, 1)",18.36903357134175
Midfielder,21507,D. Baselli,35,"(1, 0, 0)",19.11996609325318
Midfielder,21564,I. Radovanovi\u0107,37,"(0, 1, 1)",18.9428329511784
Midfielder,21620,J. Kurti\u010d,37,"(0, 1, 1)",18.884984195261552
Midfielder,21678,L. Del Pinto,35,"(0, 1, 1)",18.44522167667098
Midfielder,22099,M. B\u00fcchel,32,"(1, 1, 0)",18.43169533483561
Midfielder,22163,S. Missiroli,38,"(1, 1, 0)",18.27383755743818
Midfielder,22380,M. Benassi,38,"(0, 1, 1)",18.971774839634907
Midfielder,22381,Daniel Bessa,38,"(1, 1, 0)",21.259774083666475
Midfielder,22383,A. Duncan,38,"(0, 1, 1)",19.532990515253783
Midfielder,22566,A. Florenzi,100,"(0, 1, 1)",20.627087220783928
Midfielder,22695,N. Viola,37,"(0, 1, 1)",19.127038563297603
Midfielder,25403,J. Ferri,41,"(1, 1, 0)",15.166222248755632
Midfielder,25405,M. Gonalons,34,"(0, 1, 1)",19.074557909616416
Midfielder,25407,C. Grenier,33,"(1, 1, 0)",21.272730472092945
Midfielder,25437,B. Matuidi,109,"(0, 1, 1)",19.134374797957616
Midfielder,25439,T. Motta,100,"(0, 1, 1)",18.01516485888284
Midfielder,25461,R. Boudebouz,33,"(1, 1, 0)",21.043676803252097
Midfielder,25470,S. Prci\u0107,35,"(0, 1, 1)",18.480319381435233
Midfielder,25474,R. Camara,17,"(0, 1, 1)",19.79540511002391
Midfielder,25503,G. Mandjeck,18,"(1, 0, 0)",18.45965926048482
Midfielder,25504,S. Me\u00eft\u00e9,35,"(0, 1, 1)",20.9248819139345
Midfielder,25514,P. Ntep,35,"(0, 1, 1)",17.666427490653255
Midfielder,25532,V. Bessat,39,"(0, 1, 1)",19.436734617085477
Midfielder,25537,G. Krychowiak,107,"(0, 1, 1)",20.707238834833138
Midfielder,25541,J. Veretout,37,"(1, 1, 0)",18.522539522034446
Midfielder,25562,M. Amalfitano,29,"(1, 1, 0)",20.382324805823067
Midfielder,25596,J. Pla\u0161il,100,"(0, 1, 1)",17.99506290194516
Midfielder,25623,G. Kondogbia,36,"(0, 1, 1)",18.906172788661074
Midfielder,25647,J. F\u00e9ret,41,"(1, 0, 0)",19.50370352319102
Midfielder,25650,V. Pajot,30,"(1, 1, 0)",19.530319477452316
Midfielder,25706,I. Gueye,46,"(0, 1, 1)",20.3222188751284
Midfielder,25743,B. Sarr,38,"(1, 1, 0)",19.91519546029361
Midfielder,25764,Y. Cahuzac,37,"(1, 1, 0)",17.972832743339204
Midfielder,25798,E. Capoue,37,"(1, 0, 0)",18.568967214326687
Midfielder,25800,\u00c9. Didot,38,"(1, 1, 0)",18.92501843290552
Midfielder,25805,F. Tabanou,22,"(0, 1, 1)",19.44212335609437
Midfielder,25826,B. Andr\u00e9,41,"(1, 1, 0)",19.257351779956775
Midfielder,25829,P. Lasne,41,"(1, 1, 0)",18.66381530939729
Midfielder,25835,F. Sammaritano,36,"(0, 1, 1)",19.22220321225377
Midfielder,25861,J. Guilavogui,38,"(0, 1, 1)",18.423670125366538
Midfielder,25888,F. Fajr,44,"(0, 1, 1)",18.655996212579765
Midfielder,25891,B. Nivet,41,"(1, 1, 0)",18.813570385547504
Midfielder,25939,M. Diallo,39,"(1, 1, 0)",18.4474668195549
Midfielder,25942,G. Imbula,34,"(1, 1, 0)",19.23876029471888
Midfielder,25950,A. Knockaert,39,"(0, 1, 1)",18.66045766090388
Midfielder,25995,B. Stambouli,34,"(1, 1, 0)",18.57003848503731
Midfielder,25999,R. Cabella,39,"(0, 1, 1)",19.989741108362434
Midfielder,26000,B. Dabo,40,"(0, 1, 1)",20.30150034557049
Midfielder,26032,C. Doukour\u00e9,28,"(0, 1, 1)",18.171533581492454
Midfielder,26065,J. Martin,40,"(1, 0, 0)",18.74819956852282
Midfielder,26120,T. Mangani,40,"(1, 1, 0)",19.138206350753453
Midfielder,26150,R. Mahrez,39,"(0, 1, 1)",20.510876457721537
Midfielder,26285,A. Gon\u00e7alves,41,"(0, 1, 1)",17.63668720996995
Midfielder,26314,L. Deaux,40,"(0, 1, 1)",20.06341177803566
Midfielder,26381,B. Corgnet,41,"(0, 1, 1)",18.88948242597011
Midfielder,26384,G. Kakuta,40,"(0, 1, 1)",20.38503961533566
Midfielder,26389,Y. Sankhar\u00e9,39,"(0, 1, 1)",18.575353076445456
Midfielder,26508,R. Cohade,41,"(1, 0, 0)",20.696836383532307
Midfielder,26512,M. Dossevi,36,"(0, 1, 1)",20.699179377508415
Midfielder,26518,C. S\u00e1nchez,45,"(1, 1, 0)",19.143553337300286
Midfielder,26604,Y. Salibur,35,"(0, 1, 1)",19.415127461745218
Midfielder,26956,N. Benezet,37,"(1, 1, 0)",20.12431390591375
Midfielder,27646,P. Capelle,40,"(1, 1, 0)",20.664780431139853
Midfielder,28115,N. Fekir,48,"(1, 1, 0)",18.73978940431514
Midfielder,28117,R. Ghezzal,38,"(1, 1, 0)",19.192980199359813
Midfielder,28230,A. Tameze,41,"(1, 0, 0)",18.6834760639884
Midfielder,28232,I. Amadou,35,"(0, 1, 1)",18.886897323393466
Midfielder,28291,T. Bakayoko,38,"(0, 1, 1)",17.819958937525318
Midfielder,28292,A. Doucour\u00e9,39,"(1, 1, 0)",19.236218135397653
Midfielder,28866,K. Azamoum,41,"(1, 1, 0)",19.02252684982959
Midfielder,28922,T. Lemar,42,"(1, 1, 0)",19.255293641243505
Midfielder,28948,G. Fofana,39,"(0, 1, 1)",19.107714293476942
Midfielder,28990,D. Li\u00e9nard,41,"(1, 1, 0)",19.33440765057089
Midfielder,29137,J. Grimm,39,"(1, 1, 0)",16.871963068009574
Midfielder,29640,M. Lemina,37,"(1, 0, 0)",19.72895121554362
Midfielder,29641,B. Pel\u00e9,41,"(1, 0, 0)",19.431396027986107
Midfielder,30437,F. Mollet,41,"(0, 1, 1)",20.506781598204164
Midfielder,31528,N. Kant\u00e9,109,"(0, 1, 1)",19.29303788561389
Midfielder,32652,E. \u00c7olak,36,"(0, 1, 1)",18.109799490862038
Midfielder,37714,Y. El Ghanassy,35,"(0, 1, 1)",19.33085139082334
Midfielder,37725,C. Kouyat\u00e9,44,"(0, 1, 1)",18.523935889979292
Midfielder,37732,L. Biglia,37,"(1, 1, 0)",19.563006231710414
Midfielder,37739,D. Praet,39,"(1, 1, 0)",18.605275319779732
Midfielder,38015,S. Peeters,40,"(1, 1, 0)",18.80242670504981
Midfielder,38021,K. De Bruyne,109,"(1, 1, 0)",21.183516822406254
Midfielder,40550,Paulinho,45,"(0, 1, 1)",18.26501861568403
Midfielder,40614,Guilherme,37,"(0, 1, 1)",18.58642240716219
Midfielder,40726,Allan,39,"(0, 1, 1)",19.31425286516772
Midfielder,40756,Casemiro,45,"(0, 1, 1)",18.91963552307145
Midfielder,40806,Felipe Anderson,22,"(0, 1, 1)",22.09918864975112
Midfielder,41056,Thiago Mendes,40,"(0, 1, 1)",18.267708879393286
Midfielder,41174,M. Lanzini,37,"(1, 1, 0)",20.601684668096436
Midfielder,43051,Gabriel,36,"(0, 1, 1)",20.24393254165106
Midfielder,43196,Som\u00e1lia,41,"(1, 1, 0)",19.588545111241917
Midfielder,43515,Andrei Girotto,35,"(1, 1, 0)",18.22842323288711
Midfielder,49872,X. Shaqiri,107,"(1, 1, 0)",20.406181340590194
Midfielder,49876,G. Xhaka,107,"(0, 1, 1)",19.87740427970263
Midfielder,49982,A. Abrashi,91,"(0, 1, 1)",19.224105267268076
Midfielder,49991,R. Freuler,37,"(0, 1, 1)",19.419794683435413
Midfielder,49997,S. Zuber,44,"(0, 1, 1)",18.679652227143695
Midfielder,50073,A. Ioni\u0163\u0103,39,"(0, 1, 1)",18.54003898782193
Midfielder,50812,J. Durmaz,101,"(0, 1, 1)",19.491643625567157
Midfielder,51004,C. Borges,44,"(0, 1, 1)",18.15691262438912
Midfielder,51013,R. Quaison,36,"(1, 1, 0)",19.631401110503575
Midfielder,51132,E. Forsberg,108,"(0, 1, 1)",19.82005444634851
Midfielder,51145,O. Hiljemark,19,"(0, 1, 1)",18.74702293818789
Midfielder,54380,O. Seln\u00e6s,41,"(1, 0, 0)",18.07716881976758
Midfielder,55990,T. Delaney,45,"(1, 0, 0)",18.703456584738746
Midfielder,56025,M. Krohn-Dehli,38,"(0, 1, 1)",19.155899775515934
Midfielder,61961,B. Kayal,21,"(0, 1, 1)",18.231512830202593
Midfielder,61962,Sung-Yeung Ki,36,"(0, 1, 1)",20.55673203565216
Midfielder,61967,V. Wanyama,39,"(0, 1, 1)",19.060418550484926
Midfielder,61988,S. Davis,88,"(0, 1, 1)",18.495091083070783
Midfielder,62224,R. Fraser,39,"(1, 1, 0)",18.753682278110766
Midfielder,62389,A. Mooy,45,"(1, 0, 0)",19.55806121478034
Midfielder,65055,F. Kainz,38,"(1, 0, 0)",19.90605574551101
Midfielder,65596,M. Sabitzer,94,"(0, 1, 1)",19.4678743969623
Midfielder,69400,M. Badelj,108,"(1, 1, 0)",20.594971831943504
Midfielder,69404,M. Kova\u010di\u0107,107,"(0, 1, 1)",18.866855757766558
Midfielder,69968,M. Brozovi\u0107,109,"(1, 1, 0)",19.61902561370645
Midfielder,70092,S. Defour,23,"(1, 1, 0)",19.490392707291633
Midfielder,70093,Jo\u00e3o Moutinho,106,"(0, 1, 1)",19.4906141249405
Midfielder,70096,J. Rodr\u00edguez,42,"(1, 1, 0)",20.332232798434035
Midfielder,70120,Javi Garc\u00eda,37,"(0, 1, 1)",18.372623966473206
Midfielder,70122,N. Mati\u0107,45,"(0, 1, 1)",19.596243543651422
Midfielder,70156,A. Carrillo,43,"(1, 1, 0)",20.861434316905658
Midfielder,70215,C. Atsu,33,"(0, 1, 1)",20.82774127084641
Midfielder,70965,Jo\u00e3o M\u00e1rio,106,"(0, 1, 1)",20.18375962046143
Midfielder,77548,J. Allen,99,"(0, 1, 1)",19.027125795987608
Midfielder,77552,N. Dyer,30,"(1, 0, 0)",19.296534569301528
Midfielder,77557,W. Routledge,38,"(1, 0, 0)",19.5807442927155
Midfielder,82518,V. Darida,99,"(0, 1, 1)",20.019600908660827
Midfielder,83836,A. Maxim,38,"(1, 1, 0)",18.685314743255436
Midfielder,86301,L. Castro,38,"(0, 1, 1)",21.00084266607267
Midfielder,86308,C. Yacob,34,"(1, 1, 0)",18.161283452692548
Midfielder,86309,B. Zuculini,18,"(0, 1, 1)",18.303113247921566
Midfielder,86486,G. Poblete,37,"(1, 1, 0)",18.618747776976853
Midfielder,86828,G. Pizarro,38,"(0, 1, 1)",18.503213681039895
Midfielder,89559,C. Ar\u00e1nguiz,38,"(1, 1, 0)",19.19652151968942
Midfielder,90268,E. Pulgar,36,"(1, 1, 0)",18.093097263837564
Midfielder,93044,S. Darbion,37,"(1, 1, 0)",19.092865137057764
Midfielder,94828,G. Shibasaki,45,"(0, 1, 1)",18.488895571834796
Midfielder,99902,P. Zieli\u0144ski,105,"(0, 1, 1)",18.262813803615508
Midfielder,105333,Willian,47,"(1, 1, 0)",20.219715823819676
Midfielder,105334,Douglas Costa,44,"(1, 1, 0)",19.997468561313273
Midfielder,105338,H. Mkhitaryan,39,"(1, 1, 0)",20.670672846516883
Midfielder,105339,Fernandinho,47,"(1, 1, 0)",19.041346170067886
Midfielder,116171,Jo\u00e3o Pedro,28,"(0, 1, 1)",18.158750211083667
Midfielder,116269,D. Laxalt,45,"(1, 1, 0)",18.96608546349385
Midfielder,116345,F. P\u00edriz,39,"(0, 1, 1)",18.087380069912296
Midfielder,116349,M. Vecino,45,"(1, 1, 0)",19.141486522040154
Midfielder,127534,D. Lazovi\u0107,36,"(0, 1, 1)",19.578144065666102
Midfielder,127537,L. Milivojevi\u0107,45,"(1, 0, 0)",18.3808308858985
Midfielder,127685,M. Joji\u0107,37,"(1, 1, 0)",19.108662644453112
Midfielder,127796,F. Kosti\u0107,44,"(1, 0, 0)",21.346327376139627
