player_id,shortName,role_clean,mean_perf,std_perf,mean_pred,std_pred,mean_error,rmse_error,n_matches,trend_slope,xG_per90,goals_per90,xA_per90,shots_on_target_per90,progressive_passes_per90,dribbles_completed_per90,successful_passes_per90,crosses_per90,tackles_per90,interceptions_per90,clearances_per90,cluster,pc1,pc2,cluster_label
278288,Aritz Elustondo,defender,14.609111967056029,3.963586437649263,14.026358012033297,0.49570771555553333,0.5827539550227291,3.4904470487043384,18,0.01995474631096509,-0.018701979480360478,0.0748645099407565,-0.042009997669273366,-0.22178536115422723,0.33991251977506937,-0.4802291015188416,0.7839769467711282,-0.4714777533961441,-0.26084159361296844,-0.17048903202061677,0.9912878870802521,1,0.9695650181071616,-0.3113015600838805,Steady Performers
278289,Odriozola,defender,19.77981110956632,4.219012214039017,15.46245213616048,0.7454005785035088,4.317358973405841,5.673550564289456,34,0.0003740089899899642,-0.4199118062336001,-0.2221706824910417,-0.10986934695478645,-0.4778204885083846,1.2730358186006987,0.41776340694352593,0.14747138989804287,1.3796103723620219,0.33197704693967045,0.12231981422419438,0.012895616437326833,0,4.926837872796549,0.523035787834536,Overperforming Improvers
278867,S. Janko,defender,14.859968356304226,3.4673293967939256,15.119624491728079,1.1435810383055813,-0.2596561354238528,3.142931123033186,20,-0.018089778754999165,-0.48931585948116185,-0.2124758821472688,-0.28332791893862497,-0.492979814166853,0.9710426464778207,0.4668910034918422,-0.2305426368056564,0.9243519275146387,0.1538734206784254,0.4564199153070049,0.27506019205768795,2,2.3175153836466933,0.2857512633217649,Steady Performers
279533,Mario Hermoso,defender,12.314287166528706,1.6734628088512582,13.635040634008512,0.292556450484493,-1.3207534674798052,2.000572972785306,21,-0.0016859777824829334,-0.3152036250821476,-0.1366972903831161,-0.27168300425131653,-0.38669523532153577,-0.3719721160847164,-0.810582206362436,0.05367725235993698,-0.5958656463998258,-0.4292396580735693,-0.18074329689205243,0.9489002403339024,1,-2.5726061580012485,0.5193195340431294,Steady Performers
279545,L. Hern\u00e1ndez,defender,15.031912154241574,4.614780654493361,14.335630838858947,0.5647832376407781,0.6962813153826275,4.367699426800291,33,-0.016095985670539877,-0.424484882312654,-0.2277575852388019,-0.19385459984432782,-0.5360927342093863,-0.11247668385315159,-0.26571446016235245,-0.04101110540851105,-0.18169762269435258,0.2696904206606293,0.1920552137068375,0.3808127299863809,2,1.0144491903673118,1.1471139684703422,Steady Performers
280419,H. Hateboer,defender,16.607377493228267,3.5600071712019252,14.632136672977774,0.5659312542193049,1.9752408202504947,3.7774756758427244,31,-0.019133289522866106,0.19073413040680884,-0.2354621254422875,-0.20463931150206152,-0.043694942476678,0.5484735807503919,-0.138565041444057,0.02526255059732259,0.2529513873103704,-0.0014807399967285972,0.13672851753742044,-0.201570935613522,0,2.89957328679517,-1.0050734337598606,Overperforming Improvers
282438,Aar\u00f3n,defender,15.190204363381179,3.0675336369393715,14.58809418543138,0.5210387974285614,0.6021101779497979,2.802323643248169,31,0.0032770465494182384,-0.4640090788799286,-0.2221706824910417,-0.1634537329027285,-0.5336679008834092,0.12624165115309424,-0.20432455942180658,-0.38574707089800825,0.8161773779556695,-0.25014158636097494,0.17991425380732204,0.12692332775330825,2,0.8193322130201149,0.9542840336878822,Steady Performers
282550,F. Hadergjonaj,defender,15.092229553613596,4.060338470308465,14.684568387828257,0.8734082251436389,0.40766116578533934,3.457641793304893,22,0.0159666115847231,-0.4708919495422393,-0.2370370196720183,-0.28427751000654894,-0.4982351370353207,0.0262492075615562,-0.42737546517713026,-0.4236139294474197,1.310410099303004,-0.0227316368052343,0.2104038145949327,0.19694125164777668,2,1.187109486755073,0.9081871203705306,Steady Performers
282799,S. Posch,defender,11.0739908922376,2.9742581500252685,14.283750867875165,0.6562491825688762,-3.2097599756375645,3.9565526040921175,8,0.028874855264385376,-0.45870925298778115,-0.2340178735312046,-0.13451916093580582,-0.5633916732116245,0.1647445309368985,-0.45286006979542237,0.7568068529977517,-0.2608190326158167,-0.05853065594766638,-0.05310660650129846,0.5077309436065756,2,-0.7828559075714397,-0.20008190641448997,Steady Performers
283832,F. Romagna,defender,14.026519777931991,3.17088940648339,13.984357465959539,0.4711363026682707,0.042162311972453216,2.856527422819313,22,0.002349913370680208,-0.5029958452467113,-0.23546212544228748,-0.3198126668935423,-0.5685524992518294,-0.1405396369443128,-0.5448329294358591,-0.191750771790133,-0.40417240530861775,-0.2836668205969936,-0.009297385064031638,0.823391108378907,1,-1.3704761375076626,1.7462460849743122,Steady Performers
284524,J. Horn,defender,9.322218704267668,2.2598441909276015,14.23721156173221,0.6938373985526846,-4.91499285746454,5.165726757017879,10,0.001238165623771907,-0.48384982463179205,-0.23401787353120457,-0.29233137912410906,-0.5384704750552992,0.17074042666448294,-0.6191940368611684,-0.36113605039773466,0.2642443057556648,-0.3824668917729118,0.17329657173117652,0.0038183224834740905,3,-1.9111349102452633,-1.5207007882542678,Underperforming Decliners
284960,L. Venuti,defender,16.285195928753183,3.8478532170722817,14.462055347430372,0.5941260441923554,1.8231405813228112,3.9212735516690262,30,-0.001664903758794956,-0.4253455971420293,-0.23546212544228748,-0.151096930519355,-0.5724263960957985,0.04245332713066801,-0.20276428054335588,-0.33476694979478494,0.10246899873055852,-0.04462526380820024,0.3120189835634468,0.49851331157656237,2,0.9349600509022721,1.5020313241812635,Steady Performers
